光纤位置,mean_angle,std_angle,skew_angle,kurt_angle,range_angle,q25_angle,q50_angle,q75_angle,max_angle,min_angle,angle_change_rate,neg_value_ratio,neg_value_mean,pos_value_mean,pos_neg_contrast,dominant_freq,spectral_centroid,spectral_bandwidth,wavelet_energy_low,wavelet_energy_high,wavelet_energy_ratio,angle_gradient,failure_angle_est,failure_span,failure_start_angle,failure_end_angle,failure_intensity,circular_correlation,small_window_std,sequence_autocorr,residual_std,attention_weight
318.87486,123.85205555555555,1.9290688001215701,0.24549098368448433,-0.6340099654343563,6.375020000000006,122.49632,124.14149,124.34713,127.50037,121.12535,0.09254099999999994,0.0,0.0,123.85205555555555,123.85205555555555,0.0,0.13979885339614972,0.15665075046349675,1.0230759747901002,0.2409169173632319,0.8094001011083638,0.4627049999999997,,0.0,,,0.0,0.0,0.040471681844323475,0.35016809359779905,1.7001354443401637,1.0
319.16374,124.47660888888888,1.84203144967388,0.02820148252611075,-0.9837677193234118,5.8951800000000105,122.90761,124.75843,125.30681,127.63746,121.74228,0.08225824999999994,0.0,0.0,124.47660888888888,124.47660888888888,0.0,0.15082789369577373,0.15869043376639053,0.7630002691997497,0.22623955542798782,0.7712995879535538,0.41129124999999966,,0.0,,,0.0,0.0,0.03987925589014743,0.3327496766000099,1.6090089489388317,1.0
319.45263,125.13924333333333,1.851265228191549,0.11098236889084018,-0.958385345318074,5.963729999999998,123.52455,125.30681,125.92374,128.39149,122.42776,0.08739925,0.0,0.0,125.13924333333333,125.13924333333333,0.0,0.16264697105423537,0.15699736834450195,0.5195091044375713,0.19036411886896334,0.7318336391737029,0.43699625,,0.0,,,0.0,0.0,0.0360268163426198,0.3486942901039187,1.6212016827572102,1.0
319.74151,125.64955222222221,1.8271059067265545,0.5073137402098102,-0.7282301153227126,5.826640000000012,124.14149,125.37536,126.33504,129.14553,123.31889,0.09768175000000028,0.0,0.0,125.64955222222221,125.64955222222221,0.1111111111111111,0.1752811820359062,0.15383897377380681,0.38554287842910306,0.17106089300953792,0.6926702587072529,0.4884087500000014,,0.0,,,0.0,0.0,0.04540992703301227,0.367806389015819,1.586881571873099,1.0
320.03039,125.68763444444446,1.8390972791629843,0.5002890503819819,-0.8158712215844952,5.758080000000007,124.07295,125.30681,126.26649,129.14553,123.38745,0.09768175000000028,0.0,0.0,125.68763444444446,125.68763444444446,0.1111111111111111,0.17557007943871308,0.1535045922339588,0.38612219506826045,0.16994448698311365,0.6943811011556869,0.4884087500000014,,0.0,,,0.0,0.0,0.0468225337154217,0.3807777699453068,1.5748189537827495,1.0
320.31928,126.10654333333332,1.7323465018869608,0.28745918410109456,-0.8588503938469914,5.758069999999989,124.55279,125.85521,126.95198,129.21407,123.456,0.08911299999999969,0.0,0.0,126.10654333333332,126.10654333333332,0.1111111111111111,0.19590892762766327,0.15302771437011614,0.3226070564232981,0.19217793470933314,0.6266831044371145,0.44556499999999843,,0.0,,,0.0,0.0,0.043585813103066154,0.3256828458385311,1.4487253854995843,1.0
320.60816,126.18270888888888,1.8187330995041828,0.14722224326644903,-0.961619497146442,5.689529999999991,125.10117,125.92375,127.29472,129.35117,123.66164,0.0908265,0.0,0.0,126.18270888888888,126.18270888888888,0.1111111111111111,0.18987230290639512,0.14859336849308002,0.32216645703523317,0.153394697736704,0.6774448538001147,0.45413250000000005,,0.0,,,0.0,0.0,0.04316504542653195,0.4094348819057665,1.5132797873451762,1.0
320.89704,126.92151222222222,1.909844318162418,0.04549475846407972,-0.9392768650458434,6.032279999999986,126.06086,126.60924,127.91166,130.17376,124.14148,0.09425424999999983,0.0,0.0,126.92151222222222,126.92151222222222,0.1111111111111111,0.22080862643042867,0.1315713625446994,0.23342985179318304,0.11734653774653744,0.6654662590972469,0.47127124999999914,,0.0,,,0.0,0.0,0.045219460822215535,0.4627998917867576,1.5651841079749294,1.0
321.18593,127.94212666666665,1.901077294290442,-0.0704115941554847,-0.9185010038664538,6.169370000000001,127.15763,127.70602,129.07698,131.13344,124.96407,0.09254025000000006,0.0,0.0,127.94212666666665,127.94212666666665,0.1111111111111111,0.17486816851853149,0.1497974192534964,0.2137302857735295,0.11335702251494942,0.6534349707011065,0.4627012500000003,,0.0,,,0.0,0.0,0.049583457435325225,0.42744559191479814,1.5044227325672173,1.0
321.47481,128.62761222222224,2.0924732750544965,-0.06582064184781834,-0.6395383215309112,7.129040000000003,127.98021,128.39151,129.89957,132.36731,125.23827,0.1028224999999999,0.0,0.0,128.62761222222224,128.62761222222224,0.0,0.15536354310677936,0.15397413240734759,0.28245771557110416,0.12044591239672806,0.7010552794613952,0.5141124999999995,,0.0,,,0.0,0.0,0.063979408688707,0.39409705975650566,1.5928520474459158,1.0
321.76369,129.6101422222222,1.9626055404304754,-0.08952456934823196,-0.6797813854630297,6.786299999999997,128.73425,129.41973,130.7907,133.0528,126.2665,0.0942540000000001,0.0,0.0,129.6101422222222,129.6101422222222,0.0,0.12917342010018595,0.15530152309166487,0.43334086434784524,0.11886290495059126,0.7847481099593381,0.4712700000000005,,0.0,,,0.0,0.0,0.06757336344028948,0.31100226432974437,1.4875521739718576,1.0
322.05258,130.11283111111112,2.056062147258116,0.11515872829392605,-0.26478462331631114,7.5403400000000005,129.07699,130.10522,131.13344,134.08103,126.54069,0.10796374999999969,0.0,0.0,130.11283111111112,130.11283111111112,0.0,0.12512512116065316,0.15834801035320678,0.5530914631426124,0.13897070404118245,0.7991933229255769,0.5398187499999985,,0.0,,,0.0,0.0,0.0724129160959576,0.2111539625260996,1.5368887543693304,1.0
322.34146,130.49365777777777,2.026534700329485,0.035974720807462904,-0.2875114073991045,7.334690000000009,129.76248,130.65361,131.47618,134.35522,127.02053,0.1028224999999999,0.0,0.0,130.49365777777777,130.49365777777777,0.0,0.11289455475033057,0.15446685488983178,0.6676031021826128,0.1154676457749338,0.8525450654856432,0.5141124999999995,,0.0,,,0.0,0.0,0.0739359661439228,0.20060315714737173,1.5804769660874078,1.0
322.63034,130.96588,2.1454499624761443,-0.01355654870470694,-0.37590293021260557,7.677430000000001,130.03667,131.20199,132.09312,134.97216,127.29473,0.0993952499999999,0.0,0.0,130.96588,130.96588,0.0,0.10177395864308172,0.15221870614458083,0.8526518453348899,0.0962235179124751,0.8985920367106744,0.49697624999999945,,0.0,,,0.0,0.0,0.08959988170309921,0.1426584804756942,1.7557237283965887,1.0
322.91923,131.29339333333334,2.1376200457102343,-0.028172592124760847,-0.3487797739547682,7.4032299999999935,130.72216,131.61329,132.09313,135.3149,127.91167,0.1028224999999999,0.0,0.0,131.29339333333334,131.29339333333334,0.0,0.09850994678042224,0.1497500189566359,0.9599305141129881,0.09608011612664988,0.9090159573528648,0.5141124999999995,,0.0,,,0.0,0.0,0.07932939381989837,0.15671398449464322,1.7118444802713149,1.0
323.20811,131.48380555555556,2.2339875008111028,-0.02242705108868569,-0.26754816733454456,7.883089999999996,131.06491,131.75039,132.29877,135.72619,127.8431,0.10796350000000032,0.0,0.0,131.48380555555556,131.48380555555556,0.0,0.09286442419104969,0.14586689784769474,1.0398961597587413,0.084397008311028,0.9249332729216727,0.5398175000000016,,0.0,,,0.0,0.0,0.07693233431653564,0.19392816752462883,1.7902647829370073,1.0
323.49699,131.84178111111112,2.3027055924737483,0.06530649751564105,-0.1462524907199132,8.29437999999999,131.3391,131.95603,132.77861,136.34313,128.04875,0.11139099999999971,0.0,0.0,131.84178111111112,131.84178111111112,0.0,0.08471416702425222,0.14082620208750243,1.2155818019019247,0.06851743750943065,0.9466416336828423,0.5569549999999985,,0.0,,,0.0,0.0,0.08202662288336628,0.20340498155672618,1.877411143578285,1.0
323.78588,132.52726555555557,2.1703451147435913,0.2104135396563291,-0.056693711332546304,8.020190000000014,131.61329,132.64152,133.60119,136.89152,128.87133,0.10625,0.0,0.0,132.52726555555557,132.52726555555557,0.0,0.06593817428799635,0.1283851841237722,1.6200713261764264,0.04447425320768109,0.9732814445841338,0.53125,,0.0,,,0.0,0.0,0.07593407029171984,0.18563061952237664,1.847669455550863,1.0
324.07476,132.31400444444444,2.449224393309084,-0.11436128282921505,-0.3718382358894039,8.63712000000001,131.47619,132.71007,133.53265,136.82297,128.18585,0.1028224999999999,0.0,0.0,132.31400444444444,132.31400444444444,0.0,0.08442805063941303,0.14443906504888174,1.4704758181645106,0.0674558509279855,0.9561385903032976,0.5141124999999995,,0.0,,,0.0,0.0,0.10052760671851728,0.08953923816333015,2.046781520073261,1.0
324.36364,132.83192666666665,2.578613677545017,-0.24866086258321762,-0.18080806522181625,9.459710000000001,132.16168,133.327,134.01249,137.50846,128.04875,0.1079637500000004,0.0,0.0,132.83192666666665,132.83192666666665,0.0,0.07534659965348138,0.13869648691992242,1.7823869395932037,0.041879335052284083,0.9770431895101899,0.539818750000002,,0.0,,,0.0,0.0,0.09643458189539668,0.06854241631868556,2.2142244994158027,1.0
324.65253,132.25307222222222,2.756568585239337,-0.28625632692101793,-0.06604018350235741,10.282300000000006,131.61329,132.71006,133.25845,137.23427,126.95197,0.11481850000000052,0.0,0.0,132.25307222222222,132.25307222222222,0.0,0.08020651738308876,0.13973214062442998,1.4452696703973034,0.04264982178303407,0.971335934434416,0.5740925000000026,,0.0,,,0.0,0.0,0.09460645715415163,0.16475691220029673,2.3703988528079796,1.0
324.94141,132.24545333333333,2.707024088239908,-0.27842341344705146,-0.13785221187662122,10.008099999999999,131.61329,132.64151,133.12135,137.09717,127.08907,0.11310500000000019,0.0,0.0,132.24545333333333,132.24545333333333,0.0,0.07888625630115322,0.13903248659908857,1.438316977246585,0.04406250134751691,0.9702758287733897,0.5655250000000009,,0.0,,,0.0,0.0,0.0926621497588102,0.18250119518127575,2.307187798752177,1.0
325.23029,131.95602666666665,2.6952736753518094,-0.20471537285702435,-0.24022389579294678,9.802440000000004,131.40764,132.36733,132.64151,136.82297,127.02053,0.11139099999999971,0.0,0.0,131.95602666666665,131.95602666666665,0.0,0.08688503234054583,0.14400149649362598,1.2854291793092407,0.061578080142461855,0.95428526475577,0.5569549999999985,,0.0,,,0.0,0.0,0.09923472801199941,0.17514514264103373,2.2673746550581018,1.0
325.51918,131.75038,2.7333595257647487,-0.19757098232512135,-0.28297242615308527,9.870989999999992,131.20199,132.02458,132.64151,136.68587,126.81488,0.1165322500000002,0.0,0.0,131.75038,131.75038,0.0,0.08368237936111693,0.14025448699820528,1.1870217987379976,0.046783617998525706,0.9620818506223786,0.582661250000001,,0.0,,,0.0,0.0,0.09829018846194536,0.26778105646389555,2.2742713514373563,1.0
325.80806,132.3520877777778,2.501532719988455,-0.04932657458481833,-0.3490735990783098,8.842770000000002,131.61329,132.57297,133.4641,137.02862,128.18585,0.11139124999999979,0.0,0.0,132.3520877777778,132.3520877777778,0.0,0.0724877198155258,0.13417139934593095,1.5113904333876271,0.038820366764523134,0.9749580077379097,0.5569562499999989,,0.0,,,0.0,0.0,0.09802309388879071,0.23126950372726465,2.0622328944260047,1.0
326.09694,132.60343111111106,2.5095197548421897,-0.09852278200062727,-0.19477804728236991,9.18549999999999,132.23022,132.77861,133.66975,137.30281,128.11731,0.11310500000000019,0.0,0.0,132.60343111111106,132.60343111111106,0.0,0.06672131644339209,0.12592405253335576,1.6456910657094066,0.027640063362057626,0.9834820120296552,0.5655250000000009,,0.0,,,0.0,0.0,0.0944980395913966,0.33720134070850444,2.0638001775173818,1.0
326.38583,133.30415,2.3335608917417696,0.06765489851350337,-0.2607720929459707,8.500019999999978,132.57297,133.39555,134.49233,137.78265,129.28263,0.1096775000000001,0.0,0.0,133.30415,133.30415,0.0,0.055587458563094466,0.11801294052258206,2.1059414248667094,0.02076380681696504,0.9902366314773439,0.5483875000000005,,0.0,,,0.0,0.0,0.08941404030102436,0.3298065200680395,1.9130730577424306,1.0
326.67471,134.11911666666663,2.4188355050450796,0.1270129044028493,0.01122891998909381,9.185500000000019,133.327,133.87539,135.3149,138.87943,129.69393,0.12510100000000007,0.0,0.0,134.11911666666663,134.11911666666663,0.0,0.0442423408175661,0.10382990509486503,2.643874119294893,0.014832024569045438,0.9944213373475972,0.6255050000000004,,0.0,,,0.0,0.0,0.07699105544635668,0.40871680699257124,1.9481966811451572,1.0
326.96359,135.63480222222222,2.3613632181422357,0.33253746524900024,-0.1563414884227461,8.705669999999998,134.62943,135.10926,136.89153,140.3875,131.68183,0.13195599999999957,0.0,0.0,135.63480222222222,135.63480222222222,0.0,0.03655652081490159,0.09876060285803465,3.9811583439845464,0.0046388739083702505,0.9988361490174591,0.6597799999999978,,0.0,,,0.0,0.0,0.07879767662850531,0.38164520780209477,1.8297801433423295,1.0
327.25248,136.2288877777778,2.370411032930681,0.1508244876051195,-0.37624766809497956,8.637130000000013,135.24637,135.72619,137.91975,140.73025,132.09312,0.12510150000000025,0.0,0.0,136.2288877777778,136.2288877777778,0.0,0.036119284156225125,0.10191059327837859,4.649637529790264,0.0015352068976406765,0.9996699312013294,0.6255075000000012,,0.0,,,0.0,0.0,0.07637311174263768,0.24305109246042414,1.9183982654894296,1.0
327.54136,136.7696611111111,2.329481286817324,0.17579636673474738,-0.4517891670342107,8.362930000000006,135.58911,136.34313,137.9883,141.21009,132.84716,0.12167400000000014,0.0,0.0,136.7696611111111,136.7696611111111,0.0,0.036957358106403805,0.10366418250841052,5.264854461407346,0.0018983584000532706,0.9996395580797189,0.6083700000000007,,0.0,,,0.0,0.0,0.07798364804613146,0.173547494637246,1.9101547441295958,1.0
327.83024,136.23650666666668,2.3739551745744687,0.08628818162637096,-0.34220112685673687,8.63712000000001,135.38346,135.86329,137.71411,140.73025,132.09313,0.12167400000000014,0.0,0.0,136.23650666666668,136.23650666666668,0.0,0.038579376875728384,0.10658827051744287,4.671925213784086,0.0009407788723517821,0.9997986719555387,0.6083700000000007,,0.0,,,0.0,0.0,0.07826325723618548,0.1610916126575369,1.9437960740068014,1.0
328.11913,135.35299222222224,2.5648743712261677,-0.1574918491462348,-0.49777571332205994,8.979870000000005,134.76652,135.31491,136.82297,139.90767,130.9278,0.11481899999999996,0.0,0.0,135.35299222222224,135.35299222222224,0.0,0.05011826013184407,0.12028743399959231,3.753271776359631,0.007107960072684749,0.9981097759612864,0.5740949999999998,,0.0,,,0.0,0.0,0.10185319715247738,0.03265643761247732,2.083704866819235,1.0
328.40801,135.6881177777778,2.2943278355001047,0.09416867514658765,-0.6002967910386925,8.020189999999985,134.90362,135.24635,137.02863,139.90767,131.88748,0.11653299999999973,0.0,0.0,135.6881177777778,135.6881177777778,0.0,0.04058920564292618,0.1062199231611943,4.135139824226119,0.0005294018245627693,0.9998719912315,0.5826649999999987,,0.0,,,0.0,0.0,0.07983209871824067,0.261833652042949,1.8565013149404517,1.0
328.69689,135.51293666666666,2.213797949944348,0.2975061448736511,-0.487078270051839,7.745990000000006,134.56087,134.90361,136.89151,139.83912,132.09313,0.12338775000000055,0.0,0.0,135.51293666666666,135.51293666666666,0.0,0.04000116135458067,0.10169730152639743,3.875620913526034,0.0038088081846797328,0.9990182040769379,0.6169387500000028,,0.0,,,0.0,0.0,0.07687753844471966,0.3807817482438998,1.6843784966937367,1.0
328.98578,135.8099822222222,2.133898795375777,0.39978905779649476,-0.3271779446040042,7.540340000000015,135.04071,135.1778,137.09718,140.11331,132.57297,0.12338775000000055,0.0,0.0,135.8099822222222,135.8099822222222,0.0,0.03979565152154148,0.10264479297350866,4.160859710157483,0.006168437770544637,0.9985197033349861,0.6169387500000028,,0.0,,,0.0,0.0,0.0716833575213555,0.34433547197516207,1.6296572512927923,1.0
329.27466,135.9699277777778,2.1595194033281118,0.39867324255370445,-0.49194464571965657,7.334699999999998,134.90362,135.45199,137.02863,140.25041,132.91571,0.11996049999999983,0.0,0.0,135.9699277777778,135.9699277777778,0.0,0.044716682808401735,0.11132908759979511,4.297666103870858,0.012912636912711932,0.9970044307762569,0.5998024999999991,,0.0,,,0.0,0.0,0.07700338868806413,0.20310911752888072,1.6381791990916457,1.0
329.56354,135.62718333333336,2.101935660174004,0.492272197034092,-0.5319914211387138,6.923410000000018,134.28668,135.04071,136.61733,139.83912,132.91571,0.12167425000000023,0.0,0.0,135.62718333333336,135.62718333333336,0.0,0.04743971582118093,0.11531339498593596,3.9449586886634656,0.025554696455119166,0.9935638810209647,0.6083712500000011,,0.0,,,0.0,0.0,0.06991374549306102,0.13407912468465105,1.5453547820843334,1.0
329.85243,135.49008666666666,2.061555674964364,0.6614767541200869,-0.31705687259527293,6.991960000000006,134.21813,134.97217,136.48023,139.77057,132.77861,0.12510149999999953,0.0,0.0,135.49008666666666,135.49008666666666,0.0,0.05273444029547344,0.12161768908530154,3.7405276391141635,0.05313339630607944,0.9859941634456562,0.6255074999999977,,0.0,,,0.0,0.0,0.0659219848288704,0.0439443951479756,1.4312259120563287,1.0
330.14131,134.86553333333333,2.0234706102195386,0.5704975474205495,-0.36850677496245376,6.717770000000002,133.66975,134.49233,136.00039,139.01654,132.29877,0.11996049999999983,0.0,0.0,134.86553333333333,134.86553333333333,0.0,0.05503742542470758,0.12316668768473672,3.1954079482495388,0.056800581129119065,0.9825347665396399,0.5998024999999991,,0.0,,,0.0,0.0,0.061989547935464094,0.07028702173369981,1.4397286206578996,1.0
330.43019,134.09626555555556,2.2136418202245167,0.40837137037503424,-0.38846179207143594,7.471800000000002,132.98426,133.87539,135.38345,138.5367,131.0649,0.12338774999999984,0.0,0.0,134.09626555555556,134.09626555555556,0.0,0.05833038897188392,0.12589193707317337,2.5679245500441237,0.05959822151833537,0.9773177145176073,0.6169387499999992,,0.0,,,0.0,0.0,0.06996313312657328,0.10337088712978357,1.6211149879039783,1.0
330.71908,133.66974333333332,2.366665897610207,0.2201019319224173,-0.5242324053361314,8.157290000000017,132.43587,133.60119,134.97217,138.19396,130.03667,0.11996025000000046,0.0,0.0,133.66974333333332,133.66974333333332,0.0,0.06316279613997157,0.1297984359470748,2.2632477256853525,0.056094839240937396,0.9758143362749427,0.5998012500000023,,0.0,,,0.0,0.0,0.07570088877010937,0.11536727995489854,1.8318051760586835,1.0
331.00796,133.2203677777778,2.387119452751824,0.14797265215469924,-0.48454041485196253,8.157299999999992,132.09313,133.12135,134.76651,137.78267,129.62537,0.11824675000000014,0.0,0.0,133.2203677777778,133.2203677777778,0.0,0.06733366945809367,0.13368376257662504,1.9874513569477161,0.05795984112875703,0.9716634771138295,0.5912337500000007,,0.0,,,0.0,0.0,0.09114198188417111,0.12864781540836867,1.8215834219778388,1.0
331.29684,132.42063555555555,2.3806926121292755,0.23160319171243157,-0.6765379736921822,8.020189999999985,130.92781,132.43587,134.01249,136.89153,128.87134,0.11824650000000006,0.0,0.0,132.42063555555555,132.42063555555555,0.0,0.08823061722494153,0.1485218726382768,1.4646555265283774,0.11831588933691156,0.9252570904037688,0.5912325000000003,,0.0,,,0.0,0.0,0.08319699494995954,0.06774221932426058,1.7719106235291937,1.0
331.58573,132.28353888888887,2.330153306045877,0.47109894243802725,-0.545751370525112,7.8830899999999815,130.92781,131.95603,134.08104,136.89153,129.00844,0.12681499999999984,0.0,0.0,132.28353888888887,132.28353888888887,0.0,0.09550393718082158,0.14989615005474938,1.3698776340498178,0.14285445539952776,0.9055652640104401,0.6340749999999993,,0.0,,,0.0,0.0,0.07153932790893226,0.1271806984850692,1.6162747145444716,1.0
331.87461,131.8722488888889,2.2431648323069733,0.5797006605425027,-0.5847413096787588,7.2661600000000135,130.44797,131.40763,133.46409,136.34315,129.07699,0.12510150000000025,0.0,0.0,131.8722488888889,131.8722488888889,0.0,0.101390383339502,0.15005897850945668,1.1682443459893188,0.1496904221916323,0.8864204618511726,0.6255075000000012,,0.0,,,0.0,0.0,0.061050898543781686,0.1800645647443238,1.542834489249287,1.0
332.16349,132.06266222222223,2.3921407287419783,0.4318565247083898,-0.6281056376065108,8.088730000000027,130.85926,131.68183,133.32699,136.61734,128.52861,0.12852875000000025,0.0,0.0,132.06266222222223,132.06266222222223,0.0,0.09254896777217478,0.14426397607712416,1.2614394718876172,0.11841293201903999,0.914184349155601,0.6426437500000013,,0.0,,,0.0,0.0,0.05698967753602674,0.24961301405321845,1.6985963100889119,1.0
332.45238,132.29877333333334,2.1997363481259935,0.540708226712548,-0.5524497929254935,7.540350000000018,130.79071,131.88747,133.46409,136.61734,129.07699,0.12852875000000025,0.0,0.0,132.29877333333334,132.29877333333334,0.0,0.08655105559524601,0.14101173018748905,1.3844317183173438,0.11031905019266075,0.9261956892015861,0.6426437500000013,,0.0,,,0.0,0.0,0.045389449937712746,0.20255403437899622,1.5795371600072365,1.0
332.74126,132.52727,2.2555157436530267,0.5927398708018413,-0.36861273141005,7.88309000000001,130.92781,132.23022,133.60119,137.09718,129.21409,0.13024249999999996,0.0,0.0,132.52727,132.52727,0.0,0.08522781426182036,0.14157301180188234,1.5148831017000899,0.1124979481116744,0.930871784320105,0.6512124999999997,,0.0,,,0.0,0.0,0.04852406133413473,0.15822433177549602,1.6671663968728656,1.0
333.03014,132.06266111111108,2.360724091659847,0.19195604401401284,-0.7242636093266892,8.088729999999998,129.83103,132.02457,133.25845,136.41169,128.32296,0.11310524999999956,0.0,0.0,132.06266111111108,132.06266111111108,0.0,0.08154283107859507,0.1415833406040548,1.3193474756013028,0.08158796354022055,0.9417617961864161,0.5655262499999978,,0.0,,,0.0,0.0,0.059492921825086593,0.16212194091850146,1.929695062777257,1.0
333.31903,132.21499222222224,2.4379019376677116,0.05364483058347509,-0.9031583521872331,8.157280000000014,129.89958,132.36732,133.327,136.48024,128.32296,0.10282300000000007,0.0,0.0,132.21499222222224,132.21499222222224,0.0,0.07136080060238029,0.13432152956357732,1.4465169829869127,0.049431589325819286,0.9669563577669693,0.5141150000000003,,0.0,,,0.0,0.0,0.08092505149885378,0.2446728251350833,2.0486327439251553,1.0
333.60791,132.23022666666668,2.489865794486834,0.0938216315583957,-0.7738085059945887,8.568579999999997,130.03668,132.16168,133.87539,136.68589,128.11731,0.11310525000000027,0.0,0.0,132.23022666666668,132.23022666666668,0.0,0.05850149671297661,0.12134308964536673,1.4732626347732367,0.02616045473026774,0.9825529865375185,0.5655262500000013,,0.0,,,0.0,0.0,0.07261579483600754,0.370794474043193,2.1175484337788477,1.0
333.89679,132.61105111111112,2.5833326990039858,0.01578001882882794,-0.6420626168081056,9.116960000000006,130.58507,132.57297,134.21813,137.23427,128.11731,0.11653250000000029,0.0,0.0,132.61105111111112,132.61105111111112,0.0,0.053128820265967235,0.11513340739888997,1.6856440280197744,0.016628378003883504,0.9902316585500266,0.5826625000000014,,0.0,,,0.0,0.0,0.07740150557037498,0.42864939418930315,2.190928407580114,1.0
334.18568,133.54788222222223,2.7049017569663296,-0.15053679492908603,-0.7093008976691366,9.391160000000013,131.54475,133.39556,135.72621,137.98831,128.59715,0.1148187500000006,0.0,0.0,133.54788222222223,133.54788222222223,0.0,0.041128465858432516,0.10661590340205743,2.3846102978498473,0.0051197737891611915,0.9978575932279098,0.574093750000003,,0.0,,,0.0,0.0,0.07367266979125896,0.24695864119245714,2.3874789894529957,1.0
334.47456,134.9950188888889,2.775064159304129,-0.08844062953594052,-0.6105728145776985,9.80243999999999,133.39555,134.76653,137.23428,139.77057,129.96813,0.12510100000000007,0.0,0.0,134.9950188888889,134.9950188888889,0.0,0.04044262890993763,0.11003492337906717,3.5329402700260486,0.0073837856444362365,0.9979143757384579,0.6255050000000004,,0.0,,,0.0,0.0,0.08145409696720869,-0.06247591630143484,2.379613240558739,1.0
334.76344,136.19842555555556,2.776841006400023,0.0016056944992065563,-0.8220236620428261,9.459699999999998,134.35523,136.00039,138.46815,140.93589,131.47619,0.1268144999999997,0.0,0.0,136.19842555555556,136.19842555555556,0.0,0.04019251166190972,0.11400259436146197,4.784059525180087,0.018936939243002632,0.9960572656084845,0.6340724999999985,,0.0,,,0.0,0.0,0.08221957041778678,-0.3919774569541837,2.3991223174184078,1.0
335.05233,136.48785333333336,2.8870865161188983,-0.015392585419590505,-0.9920719158519762,9.116950000000003,134.90362,136.34314,139.01654,141.27863,132.16168,0.1268144999999997,0.0,0.0,136.48785333333336,136.48785333333336,0.0,0.04978399069352847,0.12353640167489646,5.0902410596723175,0.028539562646586913,0.994424538800981,0.6340724999999985,,0.0,,,0.0,0.0,0.11151673576545783,-0.3526541524391452,2.4233218139890935,1.0
335.34121,136.48785222222224,2.8765804884572286,-0.1389781979266348,-0.9855702801022148,8.979870000000005,134.76652,136.54879,138.67379,141.14154,132.16167,0.11481874999999989,0.0,0.0,136.48785222222224,136.48785222222224,0.0,0.05409033912136939,0.12809597007432663,5.122489007246588,0.03193707634655641,0.9938039510261686,0.5740937499999994,,0.0,,,0.0,0.0,0.12931346339381183,-0.382575027929755,2.4608058836959943,1.0
335.63009,136.66303222222223,2.9091673292495313,-0.06720021264943106,-0.9710562441573223,9.254050000000007,134.90361,136.68589,138.60525,141.41573,132.16168,0.11824599999999989,0.0,0.0,136.66303222222223,136.66303222222223,0.0,0.052761515740308046,0.12576056123972165,5.385494640573645,0.040328261611286456,0.9925673464767338,0.5912299999999995,,0.0,,,0.0,0.0,0.12086562061879452,-0.3505724321961589,2.542976776783655,1.0
335.91898,136.80012777777776,2.983418278272157,-0.05767630616991289,-0.9530622469956183,9.32262,135.24635,136.61734,138.67379,141.68993,132.36731,0.12681474999999978,0.0,0.0,136.80012777777776,136.80012777777776,0.0,0.05414574560626212,0.12522120268527204,5.505712273919444,0.0471304834478472,0.9915123684198571,0.6340737499999989,,0.0,,,0.0,0.0,0.1259575460950217,-0.28399539356067993,2.542773282740149,1.0
336.20786,138.04161888888888,2.9830265656933177,-0.06946428260085809,-0.8863579345065768,9.733899999999977,136.68587,137.85121,139.97622,142.99235,133.25845,0.13538324999999957,0.0,0.0,138.04161888888888,138.04161888888888,0.0,0.053074180990900235,0.12386479460854874,6.956527530018752,0.05827484051488103,0.9916925898213699,0.6769162499999979,,0.0,,,0.0,0.0,0.13171751610507307,-0.2248206220007872,2.4599586015928057,1.0
336.49674,138.9099011111111,2.823576112278907,-0.019899958487063177,-0.7920503061827233,9.528249999999986,137.50846,138.81089,140.25041,143.74638,134.21813,0.1370967499999999,0.0,0.0,138.9099011111111,138.9099011111111,0.0,0.049456351485129633,0.11881547614674784,8.099498054655374,0.05490718465683318,0.9932665616749761,0.6854837499999995,,0.0,,,0.0,0.0,0.12750262944054394,-0.091584042793092,2.2983877575651555,1.0
336.78562,139.88481222222222,2.9331153849780724,-0.13053842586881412,-0.7279464722084872,10.00809000000001,138.74233,139.83913,141.55283,144.84315,134.83506,0.14052399999999993,0.0,0.0,139.88481222222222,139.88481222222222,0.0,0.051040815256135595,0.12162297437292172,9.441443174452797,0.0741822215293753,0.9922041675095872,0.7026199999999996,,0.0,,,0.0,0.0,0.14140858592458264,-0.138873114052844,2.3433786863873145,1.0
337.07451,140.63123000000002,2.979581869584314,-0.3106071732754256,-0.5620482970642935,10.41937999999999,139.63347,140.38751,142.71816,145.39154,134.97216,0.1353829999999995,0.0,0.0,140.63123000000002,140.63123000000002,0.0,0.054653896783086575,0.12517612164334713,10.580591434118094,0.08667250683421843,0.9918749074351985,0.6769149999999975,,0.0,,,0.0,0.0,0.16113870024335392,-0.12740748077808722,2.31236670474838,1.0
337.36339,141.40049888888888,2.939298987855762,-0.32165732859972607,-0.378999728143937,10.556470000000019,140.66171,141.00445,143.81492,146.21412,135.65765,0.13881025000000022,0.0,0.0,141.40049888888888,141.40049888888888,0.0,0.0533390456274113,0.12473435446202806,11.726277972641274,0.07729924045382924,0.9934512021942452,0.6940512500000011,,0.0,,,0.0,0.0,0.16348079694022769,-0.11909440586515317,2.1756165201158035,1.0
