光纤位置,0,5,10,15,20,25,30,35,40
320.89704,126.40359,124.21004,126.60924,129.00843,124.14148,126.06086,127.91166,127.77455,130.17376
321.18593,127.43183,124.96407,127.70602,129.76247,125.30681,127.15763,128.93989,129.07698,131.13344
321.47481,128.25441,125.23827,128.39151,129.89956,125.7181,127.98021,129.89957,129.89957,132.36731
321.76369,129.28264,126.2665,129.41973,130.79069,127.15762,128.73425,130.99635,130.7907,133.0528
322.05258,129.76248,126.54069,130.10522,130.99634,127.91165,129.07699,131.40764,131.13344,134.08103
322.34146,130.24232,127.02053,130.65361,131.47618,127.9802,129.76248,131.75039,131.20199,134.35522
322.63034,130.99635,127.29473,131.20199,132.09312,128.25439,130.03667,132.43587,131.40764,134.97216
322.91923,131.202,127.91167,131.61329,132.02457,128.1173,130.72216,132.64152,132.09313,135.3149
323.20811,131.40765,128.25441,131.75039,132.16167,127.8431,131.06491,132.29877,132.84716,135.72619
323.49699,131.88749,128.6657,131.95603,132.57296,128.04875,131.3391,132.98426,132.77861,136.34313
323.78588,132.64152,129.96812,132.50441,133.60119,128.87133,131.61329,133.6012,133.05281,136.89152
324.07476,132.71007,128.87135,132.64151,132.84716,128.18585,131.47619,133.73829,133.53265,136.82297
324.36364,133.18991,129.55683,133.327,133.60119,128.04875,132.16168,134.08103,134.01249,137.50846
324.65253,132.64153,129.00844,132.71006,132.98425,126.95197,131.61329,133.25845,133.87539,137.23427
324.94141,132.57297,129.00844,132.64151,132.98425,127.08907,131.61329,133.12135,134.08103,137.09717
325.23029,132.36733,128.5286,132.29877,132.50441,127.02053,131.40764,132.64151,134.01248,136.82297
325.51918,132.02458,128.18586,131.88747,132.64151,126.81488,131.20199,132.57297,133.73829,136.68587
325.80806,132.57297,128.87135,132.29877,133.4641,128.18585,131.61329,133.25845,133.87539,137.02862
326.09694,132.77861,129.41973,132.23022,133.66975,128.11731,132.29877,133.66974,133.94394,137.30281
326.38583,133.39555,130.51651,132.77861,134.49233,129.28263,132.57297,134.21813,134.69797,137.78265
326.67471,133.87539,131.95603,133.39555,134.97217,129.69393,133.327,135.3149,135.65765,138.87943
326.96359,135.10926,133.327,134.62943,136.89153,131.68183,135.04072,136.27458,137.37137,140.3875
327.25248,135.72619,134.01249,135.38346,137.91975,132.09312,135.24637,137.02861,137.91975,140.73025
327.54136,136.34313,134.35523,136.13749,138.53669,132.84716,135.58911,137.91975,137.9883,141.21009
327.83024,135.86329,133.66975,135.72621,137.91975,132.09313,135.38346,137.02861,137.71411,140.73025
328.11913,135.31491,131.88749,135.04072,136.82297,130.9278,134.76652,136.34313,137.16572,139.90767
328.40801,135.24635,132.98426,134.97217,137.64556,131.88748,134.90362,136.61732,137.02863,139.90767
328.69689,134.90361,132.91571,134.56087,136.96008,132.09313,134.83507,136.89151,136.61733,139.83912
328.98578,135.1778,133.32701,135.04071,137.09718,132.57297,135.10927,137.23426,136.61733,140.11331
329.27466,135.45199,133.25845,135.31491,137.02863,132.91571,134.90362,137.78265,136.82298,140.25041
329.56354,134.97215,132.91571,135.04071,136.54879,132.98426,134.28668,137.4399,136.61733,139.83912
329.85243,134.76651,132.77861,134.97217,135.79475,133.18991,134.21813,137.4399,136.48023,139.77057
330.14131,134.21812,132.29877,134.49233,135.17781,132.29877,133.66975,136.61732,136.00039,139.01654
330.43019,133.60119,131.13344,133.87539,134.42377,131.0649,132.98426,135.86329,135.38345,138.5367
330.71908,133.39555,130.6536,133.60119,134.01249,130.03667,132.43587,135.72619,134.97217,138.19396
331.00796,133.0528,129.62537,133.12135,133.87539,129.89957,132.09313,134.76651,134.76652,137.78267
331.29684,132.16167,128.87134,132.50441,132.43587,129.41973,130.92781,134.56087,134.01249,136.89153
331.58573,131.81893,129.00844,132.02457,131.95603,129.55683,130.92781,134.28667,134.08104,136.89153
331.87461,131.33909,129.14553,131.40763,131.54475,129.07699,130.44797,133.46409,134.08104,136.34315
332.16349,131.47619,129.41973,131.68183,131.81894,128.52861,130.85926,133.32699,134.83507,136.61734
332.45238,131.47619,130.31086,131.88747,132.29878,129.07699,130.79071,133.46409,134.76653,136.61734
332.74126,131.88748,130.51651,132.23022,132.36733,129.21409,130.92781,133.60119,134.90362,137.09718
333.03014,131.88748,129.83102,132.02457,132.57297,128.32296,129.83103,133.25845,134.42378,136.41169
333.31903,132.36732,129.69392,131.88748,133.327,128.32296,129.89958,133.327,134.62943,136.48024
333.60791,132.16168,129.89957,131.81893,133.87539,128.11731,130.03668,132.91571,134.56088,136.68589
333.89679,132.57297,130.24231,132.09313,134.21813,128.11731,130.58507,133.60119,134.83508,137.23427
334.18568,133.39556,131.20199,133.12135,136.13749,128.59715,131.54475,134.21813,135.72621,137.98831
334.47456,134.76653,132.29877,134.49233,137.37136,129.96813,133.39555,135.65765,137.23428,139.77057
334.76344,135.86331,133.25845,136.00039,138.87943,131.47619,134.35523,136.54879,138.46815,140.93589
335.05233,136.20605,132.43587,136.34314,139.29072,132.16168,134.90362,136.75443,139.01654,141.27863
335.34121,136.54879,132.16167,136.48023,139.29072,132.23023,134.76652,137.09718,138.67379,141.14154
335.63009,136.68589,132.64151,136.61733,139.83911,132.16168,134.90361,137.09718,138.60525,141.41573
335.91898,136.61734,132.36731,136.54879,140.1133,132.43587,135.24635,137.50847,138.67379,141.68993
336.20786,137.57702,133.25845,137.85121,141.21007,134.01249,136.68587,138.81089,139.97622,142.99235
336.49674,138.26251,134.21813,138.81089,141.89556,135.45201,137.50846,140.04476,140.25041,143.74638
336.78562,139.22219,134.83506,139.83913,142.71814,136.20604,138.74233,141.00444,141.55283,144.84315
337.07451,139.97622,134.97216,140.38751,143.47217,137.43991,139.63347,141.68993,142.71816,145.39154
337.36339,140.66171,135.65765,141.00445,143.81492,138.53669,140.73024,142.16977,143.81494,146.21412
337.65227,140.59316,135.93185,141.27865,144.08911,138.53669,141.07298,142.44396,144.43187,146.48831
337.94116,141.62139,136.61733,141.96413,144.50041,139.49637,141.75847,143.81493,145.11736,147.0367
338.23004,142.23833,137.91975,142.71817,145.46009,140.73024,142.51251,144.36332,145.80284,147.72219
338.51892,142.30687,137.78265,142.44397,144.84315,140.93589,142.10121,144.15767,145.52865,147.44799
338.80781,141.89558,137.9883,142.10123,144.70606,140.31895,141.41573,143.74638,145.52865,146.76251
339.09669,142.03268,138.60524,142.10123,144.56896,140.31895,141.34719,144.15767,145.52865,147.10525
339.38557,142.30687,139.77057,142.51251,145.0488,140.93588,141.96412,144.91171,146.07703,147.37945
339.67446,143.3351,140.93589,143.67784,146.07703,142.16976,142.71815,145.80284,147.37946,148.33913
339.96334,144.02059,140.79879,144.43187,146.55687,143.33509,143.67783,146.76252,148.61333,149.16171
340.25222,144.84317,141.55283,144.98026,147.10526,143.33509,143.81493,147.10527,149.16172,149.57301
340.54111,144.77461,141.68993,144.84316,146.76252,143.12944,143.33509,146.35123,148.75043,149.36736
340.82999,144.63751,141.82703,144.43187,146.48833,142.58105,142.9238,145.80285,148.54478,149.09317
341.11887,144.63751,141.89558,144.50041,146.07704,142.58105,143.54074,146.14559,148.68188,149.57301
341.40776,144.91171,142.85526,145.25445,146.41979,142.58105,143.60929,146.55687,149.02462,150.12139
341.69664,145.80284,143.88349,146.41977,147.58511,143.33509,145.18591,147.44801,149.71011,151.49237
341.98552,147.10526,144.98026,147.44799,147.99641,145.0488,146.28269,148.61333,150.32705,152.79479
342.27441,147.10526,144.84317,147.85928,148.54479,144.77461,146.35123,148.54479,150.60124,153.13754
342.56329,146.89961,144.02059,147.65363,148.1335,143.88348,146.14559,148.40769,150.3956,152.7948
342.85217,147.37945,144.22623,147.92783,148.75043,143.95203,146.41979,148.75043,150.73834,153.68593
343.14106,146.89961,142.92381,147.58509,148.33914,143.33509,145.7343,147.8593,149.84721,153.13755
343.42994,146.62542,142.92381,147.31089,148.40769,142.99235,145.66575,147.44801,149.29882,152.65771
343.71882,146.07703,142.10123,146.76251,147.8593,141.96413,144.56897,146.41978,148.40769,152.04077
344.00771,145.25445,141.48429,146.00847,147.79075,141.41573,144.22623,146.07703,147.72221,151.69803
344.29659,144.98026,142.03268,145.46008,147.8593,140.86735,143.88349,145.39155,146.96817,151.14963
344.58547,144.50042,141.68993,145.32299,147.58511,140.7988,143.74639,145.04881,146.07705,150.87543
344.87436,144.02058,141.82703,144.56895,147.8593,140.59316,143.6093,145.59719,145.8714,150.87543
345.16324,143.3351,140.6617,144.15766,147.31091,139.90767,143.19801,144.91171,145.32301,150.32705
345.45212,142.78671,140.45605,143.60927,147.24235,139.77058,142.03268,144.22622,144.56897,149.50447
345.74101,141.96413,139.29073,142.58105,146.48831,138.26251,141.2101,143.33509,143.95204,148.33914
346.02989,140.86735,138.33105,141.41573,145.46008,137.30283,139.70203,142.44396,143.12945,147.24237
346.31877,139.56493,137.43991,140.52459,145.39153,136.13751,138.87945,141.48428,142.44397,146.07704
346.60766,139.49638,138.1254,140.31895,144.98024,136.48025,138.87945,141.27863,142.23832,145.80284
346.89654,140.45606,139.01653,141.07299,146.00847,137.43993,139.49638,142.44396,142.71816,146.76252
347.18542,140.73025,139.08508,141.89558,146.35122,137.43993,140.18186,143.26655,143.198,146.89961
347.47431,141.27864,139.70201,142.30687,146.89961,138.05686,141.07299,144.22623,143.95203,147.92784
347.76319,141.62138,139.01653,142.37542,146.96816,138.3996,141.14154,144.56897,144.36333,147.85929
348.05207,142.10122,139.77057,142.64961,147.5851,139.15363,142.23831,145.25445,145.11736,148.54477
348.34096,142.16977,139.22218,142.64961,147.51655,138.67379,142.16976,145.25445,144.98026,148.27058
348.62984,142.10122,139.15363,142.71817,147.37946,138.60524,142.30686,145.25445,145.04881,148.40768
348.91872,142.37541,139.77057,142.78671,147.65365,138.46814,142.58105,145.80284,145.80284,148.61333
349.20761,142.92381,139.08509,143.26655,147.8593,138.67378,143.12944,145.93994,146.41978,148.81897
349.49649,143.67784,140.11331,143.81495,148.33914,139.70201,143.74638,146.89962,147.37946,149.77865
349.78537,144.50043,139.97621,144.43188,148.81898,139.97621,144.36331,147.51656,147.58511,150.32704
350.07426,144.77462,140.79879,144.84317,148.95608,141.21008,145.0488,147.92785,147.65365,150.87543
350.36314,145.46011,141.82702,145.59721,149.29883,142.16976,146.00848,148.81898,148.68188,151.56091
350.65202,145.18591,141.62138,145.32301,148.40769,141.41573,145.39155,148.20205,147.79075,151.14962
350.94091,144.84317,141.14154,144.84317,148.20205,140.93589,145.04881,147.8593,147.10526,150.87543
351.22979,143.198,138.87944,143.40365,146.41978,139.08507,143.47219,145.46009,145.59719,148.95607
351.51867,141.55283,137.91976,141.62139,144.43187,138.39959,141.55283,144.18931,143.88347,147.37945
351.80756,140.59315,137.57702,140.66171,143.40365,137.43991,140.52461,143.48465,142.71815,146.48832
352.09644,140.11331,137.16573,140.25041,142.92381,136.41168,139.60184,142.9238,142.3754,145.80284
352.38532,139.83912,137.37137,140.11332,142.30687,136.27458,138.99785,141.16111,142.16975,145.21754
352.67421,140.04477,137.91975,140.25042,142.51251,136.96007,137.32568,139.01652,141.89556,144.23245
352.96309,140.73025,138.39959,141.00445,142.85525,136.20076,135.72621,131.61327,140.30647,142.58106
353.25197,140.73025,138.05685,141.14155,142.37541,135.53925,131.202,123.3874,138.92511,140.42667
353.54086,141.07299,138.67379,141.68994,142.99234,133.55549,128.87133,,135.4324,138.19396
353.82974,141.48428,138.67379,141.96413,143.60928,133.08217,132.6415,,136.34312,138.8109
354.11862,141.48428,138.74233,142.30688,143.88348,134.9036,,,139.8391,137.7827
354.40751,141.48428,138.1254,142.16978,144.15767,138.46813,,,146.0085,
354.69639,140.38751,136.82298,141.073,143.19799,147.0367,,,,
354.98527,140.6617,136.75443,141.2101,143.33509,,,,,
355.27416,140.38751,136.00039,141.00445,142.78671,,,,,
355.56304,140.86735,136.89152,141.14155,143.47219,,,,,
355.85192,141.96413,137.78265,142.03268,144.43187,,,,,
356.14081,142.64961,137.5957,142.37543,144.77461,,,,,
356.42969,142.37542,136.06893,142.68653,144.36332,,,,,
356.71857,141.55283,133.52284,141.52168,143.26654,,,,,
357.00746,140.45605,129.96812,140.06762,141.62138,,,,,
357.29634,138.94798,127.8431,137.48889,140.18186,,,,,
357.58522,138.19395,127.5004,137.37138,139.63347,,,,,
357.8741,137.09717,,139.15363,138.1254,,,,,
358.16299,135.33072,,138.8109,136.12167,,,,,
358.45187,135.07186,,,135.53925,,,,,
358.74075,135.0407,,,135.61194,,,,,
359.02964,133.37594,,,133.66973,,,,,
359.31852,130.99632,,,131.81892,,,,,
359.6074,131.956,,,134.01247,,,,,
359.89629,133.6697,,,135.7262,,,,,
